params,mean,std
"{'gmm__n_components': 4, 'pca__n_components': 250}",0.5793662424457713,0.1181043878512199
"{'gmm__n_components': 10, 'pca__n_components': 100}",0.5785570734560022,0.10667183838993159
"{'gmm__n_components': 6, 'pca__n_components': 150}",0.578406621604653,0.11191063620509517
"{'gmm__n_components': 3, 'pca__n_components': 350}",0.5777334180454572,0.12659135895669457
"{'gmm__n_components': 5, 'pca__n_components': 10}",0.5773182272612307,0.08812692656998586
"{'gmm__n_components': 4, 'pca__n_components': 10}",0.5762420661882243,0.08748505956459066
"{'gmm__n_components': 9, 'pca__n_components': 100}",0.575888904982562,0.10656809951890651
"{'gmm__n_components': 3, 'pca__n_components': 10}",0.5754350133372229,0.08750869343481618
"{'gmm__n_components': 4, 'pca__n_components': 200}",0.5750346401326536,0.1128574780963527
"{'gmm__n_components': 3, 'pca__n_components': 300}",0.573277516243761,0.11917319628693054
"{'gmm__n_components': 5, 'pca__n_components': 150}",0.5731719001682543,0.11385419008743414
"{'gmm__n_components': 8, 'pca__n_components': 100}",0.5727638827568714,0.1074059585828883
"{'gmm__n_components': 3, 'pca__n_components': 200}",0.5714887614524541,0.11447086284261167
"{'gmm__n_components': 7, 'pca__n_components': 100}",0.5708104575811427,0.10747490077549637
"{'gmm__n_components': 2, 'pca__n_components': 10}",0.5706270302230518,0.08472952322634378
"{'gmm__n_components': 3, 'pca__n_components': 250}",0.5681824173142589,0.11704488091479925
"{'gmm__n_components': 6, 'pca__n_components': 100}",0.56772416651766,0.1087058836232219
"{'gmm__n_components': 4, 'pca__n_components': 150}",0.567681193932296,0.11484631783445773
"{'gmm__n_components': 3, 'pca__n_components': 150}",0.5635655894628069,0.11541445227351795
"{'gmm__n_components': 5, 'pca__n_components': 100}",0.5620485253308146,0.11074021516192883
"{'gmm__n_components': 2, 'pca__n_components': 350}",0.5619591439921057,0.12350868470215434
"{'gmm__n_components': 2, 'pca__n_components': 300}",0.5615399982325832,0.12506057254805486
"{'gmm__n_components': 2, 'pca__n_components': 250}",0.5605890146876262,0.12352191021008335
"{'gmm__n_components': 7, 'pca__n_components': 20}",0.5605490811761851,0.0923715594202345
"{'gmm__n_components': 9, 'pca__n_components': 20}",0.5605477049587806,0.09136880986767247
"{'gmm__n_components': 10, 'pca__n_components': 20}",0.5604090356521335,0.09132282813407944
"{'gmm__n_components': 2, 'pca__n_components': 200}",0.5603783177115975,0.11886231323772901
"{'gmm__n_components': 4, 'pca__n_components': 100}",0.5594282305238205,0.11167816007100859
"{'gmm__n_components': 8, 'pca__n_components': 20}",0.5594223995826363,0.0919408690363113
"{'gmm__n_components': 6, 'pca__n_components': 20}",0.5590088628807909,0.09170882546776225
"{'gmm__n_components': 5, 'pca__n_components': 20}",0.5585251441878981,0.09182809813542765
"{'gmm__n_components': 8, 'pca__n_components': 25}",0.5581714064362304,0.09123094214730511
"{'gmm__n_components': 10, 'pca__n_components': 25}",0.5578370544247613,0.09183183312281727
"{'gmm__n_components': 10, 'pca__n_components': 42}",0.5577893241701936,0.09906944534344789
"{'gmm__n_components': 9, 'pca__n_components': 25}",0.5577646464351814,0.09162999803821889
"{'gmm__n_components': 4, 'pca__n_components': 20}",0.5577342500276451,0.09049925409803813
"{'gmm__n_components': 9, 'pca__n_components': 42}",0.5576289094099807,0.09874853427369412
"{'gmm__n_components': 7, 'pca__n_components': 25}",0.5574222363859167,0.0918461367419422
"{'gmm__n_components': 3, 'pca__n_components': 100}",0.5570930499085809,0.11202880816763726
"{'gmm__n_components': 3, 'pca__n_components': 20}",0.5570804930733213,0.09088337329541411
"{'gmm__n_components': 6, 'pca__n_components': 25}",0.5566964465245773,0.09374304355393406
"{'gmm__n_components': 8, 'pca__n_components': 42}",0.5559818378361056,0.0991560575885177
"{'gmm__n_components': 5, 'pca__n_components': 25}",0.5559737805398448,0.09444520598799107
"{'gmm__n_components': 7, 'pca__n_components': 42}",0.5556206112951326,0.10074453748989966
"{'gmm__n_components': 3, 'pca__n_components': 25}",0.5541827544628997,0.09340263679150614
"{'gmm__n_components': 6, 'pca__n_components': 42}",0.5541268397899491,0.09867306676487354
"{'gmm__n_components': 2, 'pca__n_components': 20}",0.5536729236788609,0.08976550733693851
"{'gmm__n_components': 4, 'pca__n_components': 25}",0.5534486382650645,0.09307204032015483
"{'gmm__n_components': 5, 'pca__n_components': 42}",0.5530461326681936,0.09924776883162378
"{'gmm__n_components': 2, 'pca__n_components': 150}",0.552985143074152,0.11772587083985478
"{'gmm__n_components': 3, 'pca__n_components': 42}",0.5516124691332859,0.10116200525480175
"{'gmm__n_components': 4, 'pca__n_components': 42}",0.5513935511422847,0.0991620927330714
"{'gmm__n_components': 2, 'pca__n_components': 25}",0.5507437681796087,0.09316521049967925
"{'gmm__n_components': 2, 'pca__n_components': 100}",0.5493765696901529,0.11311422893671406
"{'gmm__n_components': 2, 'pca__n_components': 42}",0.5492524310641377,0.1013279882690186
