params,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 0, 'trans__transformations': []}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 0, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function std at 0x000001891E4F1800>, <function quantile25 at 0x00000189436C0FE0>, <function median at 0x000001891EB32F20>, <function quantile75 at 0x00000189436C1080>, <function quantile95 at 0x00000189436C1120>, <function interquartileRange at 0x00000189436C11C0>, <function rangeMaxMin at 0x00000189436C1260>, <function meanAbsoluteDeviation at 0x00000189436C1300>, <function medianAbsoluteDeviation at 0x00000189436C13A0>, <function rootMeanSquareError at 0x00000189436C1440>]}",0.817109244151494,0.6658229948964773,0.8403101488723355,0.9327770187940774,0.4908746034632559,0.911218329895976,0.7538822956496645,0.793317300409029,0.9387385380703122,0.9463457978526472,0.950652596082918,0.8403440441415124,0.4941595441595441,0.679863857696512,0.9129871889442546,0.6067414446931969,0.6433468414707837,0.7834527746941484,0.6585766875846415,0.9378565944570731,0.7510599154834113,0.8802409238668867,0.7225998568489667,0.7113856782250565,0.696147544107,0.961891797556719,0.8858229033575353,0.8740345274338975,0.8186733070746857,0.8237818078601374,0.5787207999668064,0.8265083361732679,0.493800735667174,0.762664539289988,0.7766342732248334,0.9125630554888302,0.6854158869743006,0.8241958866857564,0.737930344583468,0.7685995054015358,0.4712552786060636,0.7348677224248579,0.8041674576470489,0.9345597422734732,0.6044301979572376,0.7299507817023742,0.897292041513897,0.8699611319529615,0.7296509993560764,0.6461845370420849,0.7998255522170867,0.7947003875583822,0.6381895084250028,0.6583358732093875,0.7873284123284123,0.6402556940266437,0.4450930020482894,0.733883708883709,0.7497334795388434,0.8077530331873122,0.5213046034302073,0.8101074851074851,0.6985863761227198,0.7245324985150636,0.7013599862666184,0.592264026066592,0.7736855736855737,0.4077198069224559,0.9190366492146596,0.886274570015588,0.5522777848648496,0.5026408836150276,0.6477101897314663,0.9412362442982524,0.8852631578947369,0.5616170180929461,0.7681028545190174,0.8862597533331725,0.9115196372808072,0.6137743171302055,0.8217850197533336,0.861466690919876,0.606127792427484,0.7766551071606033,0.8255799316669664,0.8137258561954084,0.7492282555795036,0.7713306282041575,0.5646308125016429,0.93008160100432,0.808788441145281,0.7320767685312467,0.5081203658208626,0.6874253261317571,0.8822594322435325,0.7688139184994227,0.5290119925417409,0.5797440163937897,0.8461315410897321,0.6617170217883577
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 0, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>]}",0.7539125110306699,0.6895564499398364,0.7842472483199904,0.849130450836318,0.664383675819846,0.8908199978924232,0.7783698416420172,0.7356839872746553,0.8674945242603109,0.925605331358756,0.9604001384979,0.8051801363193768,0.4795364308662181,0.7799080791016596,0.9098709861953724,0.4809190386987709,0.6704730954578387,0.7629615811579441,0.5757186182692124,0.9573893145859363,0.6948204195397926,0.8857214837798405,0.7623839148656496,0.6036103361232895,0.6861173561627016,0.946561954624782,0.862177120019052,0.8405358098563745,0.8186449022875322,0.8216499575357041,0.5997417119621593,0.8254538656749504,0.6645764628784034,0.7431667521416225,0.7424337530030165,0.8511402534230124,0.6533592944434609,0.805439245772327,0.7596688058851594,0.7533027463230508,0.7297037940066886,0.7143142958277544,0.7979487325131053,0.916340494076204,0.5047373399663753,0.7535672925800315,0.8313481497065872,0.8718391530192626,0.7642107362094259,0.6933498195900747,0.7029014727980533,0.7670997714399284,0.7180509145931958,0.5838159097836026,0.7822325822325822,0.7517458100558659,0.4683920422032558,0.7162716912716913,0.7563013051887727,0.7690454347377355,0.6161081716637271,0.7954286454286454,0.6799052439890121,0.7478863593868621,0.5871459362542202,0.6264637002341921,0.8080808080808081,0.5956793682696055,0.8499895287958116,0.8187320687507129,0.5619053187461147,0.7534440953673702,0.7022451051706371,0.9556430367169976,0.8730842105263158,0.725800216965722,0.7688375296548557,0.8209978004092364,0.912776993754504,0.7330650778645704,0.7946069338212249,0.8305164545606626,0.7316377680481616,0.7282895682238816,0.7466710124078403,0.764388224214586,0.6832223805881945,0.8044964464257738,0.5104327795065907,0.8368312225381235,0.7084627329192547,0.6159789045151739,0.5612282862105431,0.7326553853742674,0.8529422968630958,0.7273936055097812,0.7252362488346471,0.6218039096139922,0.8222959000179824,0.6255535573858956
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 0, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>, <function std at 0x000001891E4F1800>]}",0.8126947250886954,0.7257686403053816,0.8567577696105827,0.878935125355389,0.6306419348972541,0.8964803468469146,0.7774398492172283,0.742652628389638,0.917266213758028,0.9414365049981488,0.96287654116549,0.8446932814021422,0.4923157745852781,0.7747195998542515,0.9144173303024372,0.5380362772421986,0.7866966892036111,0.8075606266952013,0.6489595055982604,0.9559817544070937,0.7638117534771451,0.952823706716267,0.8223411646251889,0.7684269961472034,0.8038715085927675,0.9752041884816752,0.8949923697357934,0.8906855476689741,0.8104264505377973,0.9241229489670024,0.7177917928716651,0.8821428216929098,0.7160758075427025,0.7666628677797406,0.805869655533679,0.8806599807830892,0.7551057555427568,0.8578776991373567,0.7925881465749419,0.7766367304438371,0.7457867250951384,0.8055696631115625,0.866684055778691,0.9398738464780888,0.6258152475710123,0.7664095458681445,0.9283770585094068,0.9155228699228052,0.8638712332525493,0.7043528563727005,0.7948580274105096,0.8285454967040975,0.8123583154928498,0.7315704384930363,0.7840714840714841,0.7744720363435447,0.4655278743284421,0.7645622895622894,0.7825992598346051,0.8192312102933419,0.6422649933116922,0.7977207977207977,0.7532562733417698,0.8019782129252155,0.659530394643981,0.7013160574279604,0.8295907795907795,0.5702926365847899,0.8956579406631764,0.8861064074330787,0.6806195923111347,0.8031077589981609,0.7838566608070153,0.954702154244509,0.8996140350877193,0.707414242428021,0.8309481900971913,0.9023917901425312,0.9104236728320922,0.7181824966416239,0.8727353671120571,0.8836503417730118,0.6967293148912881,0.8391127978102152,0.8350431577054486,0.8429925973268345,0.7864544948898003,0.8568652835175775,0.5802518000885637,0.8990067570062401,0.8342391304347827,0.6734297345881358,0.5335672791315091,0.7558665644806473,0.9133866640166948,0.8130234023729593,0.7457517586236122,0.7001570789247503,0.8847644308577595,0.7570112699261342
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 0, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>, <function quantile25 at 0x00000189436C0FE0>, <function quantile75 at 0x00000189436C1080>]}",0.8043834530948908,0.7284345047923323,0.8217224746163135,0.9211682605324372,0.5908023681073327,0.9020880063829466,0.7811643279705648,0.7434195576427814,0.9332071128930468,0.9428359866716032,0.9622819034428772,0.8562609542356376,0.466796993392738,0.7042276988306999,0.9045192466918572,0.5162615555657086,0.7416606290903953,0.7759592121676833,0.6221755965437656,0.9552441025486624,0.755994660654139,0.9356750396295882,0.819059494709864,0.6911385678225056,0.6565772036564248,0.97473647469459,0.8731674033944266,0.8741504133874963,0.8186827753370702,0.8969202684974997,0.6396933737189329,0.8422572352160721,0.6508329105361069,0.7293198092958763,0.7832928415310417,0.8845033629594042,0.7422638954563575,0.8524051362400273,0.7886252058420672,0.7340426916569048,0.6782040932878646,0.7804607784292903,0.8462842357485265,0.9317220407364476,0.574125775035712,0.7491004218711225,0.906485614997834,0.900356666185701,0.8326173211724959,0.6992414100847835,0.7599692013461992,0.8116651760575044,0.7857716546009259,0.6665915746789818,0.7992035742035742,0.7376181779114741,0.4344117688688306,0.7301994301994301,0.7412010173466745,0.8013800142198574,0.5364917482469818,0.8128852628852629,0.7398299330226241,0.7820481532349083,0.6501382875236044,0.5897227030512846,0.8104959854959856,0.5180941555054008,0.9031623036649216,0.8612380860465999,0.6363137507416115,0.7268779008669761,0.7523175930977349,0.9499074171647072,0.8954175438596491,0.6343504121101787,0.8293181296395501,0.883992954880995,0.9094853471054528,0.6506169461167223,0.839301685149449,0.8613969264170778,0.6319064381312504,0.8142162879961772,0.8091597734220464,0.831043890405395,0.779894667315581,0.8386562609397687,0.5562349487118827,0.922696894731012,0.7800996061202847,0.6797676324415777,0.5231266643615828,0.6938382161366733,0.8994057438139721,0.8023462969471475,0.6716406051360285,0.5864463327786881,0.8947041898939041,0.7426805300591599
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 4, 'trans__transformations': []}",0.7242557674644767,0.7277083938425791,0.7031852791785467,0.8055606838238009,0.7266902063001354,0.8351197555210983,0.7672223324435468,0.6779086502045145,0.8623974458922671,0.9021103295075898,0.9106011109940236,0.7792599805258033,0.5414479400295003,0.8265013746728941,0.8407198879973504,0.4418642725514384,0.5616261172021321,0.6902615044804816,0.582840902588361,0.921108886446776,0.5888496199520012,0.8616024395756724,0.6228045298148791,0.4521655373986979,0.5753153221811531,0.8779616055846422,0.8126256948142694,0.8038807537193176,0.7435047720042418,0.7378282159664251,0.7133313970374674,0.8057646813593307,0.6962413326568577,0.6985298307595874,0.7364073987102834,0.7515989070381938,0.4777402031420762,0.7449911754641887,0.7015559351770627,0.718970454249642,0.5976562714507724,0.6996629576619419,0.7346590911921906,0.8428349917955048,0.5253851721642022,0.7888783191330961,0.6811769527303488,0.838537533367001,0.6516087972419977,0.7030171969931006,0.6520380366296513,0.7219387856504025,0.519482904659176,0.5966500139141035,0.778975653975654,0.7805344097243538,0.5438926397052727,0.7115967365967366,0.7012229481731926,0.5875195523038462,0.6067062001039457,0.7635392385392386,0.6557146825519307,0.7108755905015142,0.5649035802163007,0.5411533109323559,0.8186868686868687,0.6178783435747901,0.7808586387434555,0.7419786448143046,0.5678845293273155,0.6906061169979858,0.6761865793780687,0.9245261715868548,0.8522105263157894,0.7533573575071386,0.7115864391214509,0.6630133443787709,0.8772219553206823,0.7549442758346186,0.6807159730204688,0.7098775578187013,0.7556314990795563,0.6667815114847704,0.7411886351375652,0.7300296564864979,0.5864823054995482,0.7674610890931022,0.5110694578402172,0.7939223867370676,0.6707601121042266,0.5768346198583061,0.6132529182564669,0.7625062279951069,0.8177614362847394,0.6414158115344595,0.75515933553691,0.5947956492101598,0.6930003596475454,0.5408629849663698
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 4, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function std at 0x000001891E4F1800>, <function quantile25 at 0x00000189436C0FE0>, <function median at 0x000001891EB32F20>, <function quantile75 at 0x00000189436C1080>, <function quantile95 at 0x00000189436C1120>, <function interquartileRange at 0x00000189436C11C0>, <function rangeMaxMin at 0x00000189436C1260>, <function meanAbsoluteDeviation at 0x00000189436C1300>, <function medianAbsoluteDeviation at 0x00000189436C13A0>, <function rootMeanSquareError at 0x00000189436C1440>]}",0.8096714211104508,0.6710509937346998,0.831932564389714,0.9268618690691578,0.4727197874360995,0.893160913483975,0.7384094762282662,0.7975117406453567,0.9302891933028918,0.9419474268789336,0.9370361449410632,0.8093930542031808,0.4828034390091128,0.6483016992944449,0.9024191970132628,0.5736319885472351,0.622697579057176,0.7788003982650293,0.6468079424723902,0.92738645430322,0.728212079924198,0.8608417617388809,0.7075667475455,0.7015610468978345,0.6674372425239323,0.963022687609075,0.8796639031157338,0.8697193293383753,0.8329798515376458,0.8118857977017467,0.558700883780756,0.807330340097341,0.4832308050059192,0.7659315820464604,0.773247412438359,0.8995090679798221,0.6589831641229709,0.8243467142111045,0.7268725856841651,0.7176949108421189,0.4712854812935536,0.7086122781907443,0.7982977603919875,0.9223960136691404,0.588536939379665,0.7196831830589792,0.9078969764575848,0.8751217444628815,0.7104719683300488,0.6303353181453819,0.7792585384811501,0.7844436715359899,0.600117322310153,0.65804433961014,0.7655659155659156,0.61976640677758,0.4273473943452652,0.6854506604506605,0.7403443444358142,0.8029508497511524,0.5044986325179561,0.7757770007770007,0.6894888731133677,0.7145130272650064,0.6816373242794743,0.5693412076163323,0.747895622895623,0.3886371998264718,0.9167260034904016,0.873699664552205,0.534615789590914,0.4975588930729485,0.6193737245155685,0.9330166950185916,0.8854035087719299,0.5168834245670038,0.7537690365041707,0.8805346809935926,0.8930308671631035,0.5746367978506394,0.8174975323903353,0.8583824424296747,0.5382139658689487,0.7482336116733119,0.8294371515914405,0.804189538696787,0.7335743586178127,0.7609363954815896,0.5584692625146848,0.9234796735959826,0.8017629904559915,0.7230887173522258,0.4919463602927052,0.6645596041891854,0.8722375699758189,0.7460036600293287,0.5255689041444189,0.5592009721110816,0.8614997302643409,0.6790619652767133
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 4, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>]}",0.7682028562681218,0.7367432886602217,0.7990044495872937,0.8121626112321383,0.5625260148309794,0.9064010116368344,0.774993687324147,0.699723526738373,0.8349482124958237,0.9137504627915588,0.9650819696810032,0.7907497565725414,0.40997150997151,0.7174089900294809,0.9094419437879177,0.4636047273114939,0.5532574352375998,0.7520539260005265,0.5855608751215976,0.9629442847035092,0.6955570002835663,0.844826977706057,0.6707856350789057,0.5275541384349675,0.5824198622278111,0.9603211169284468,0.8520539619297665,0.838678710032141,0.8229529616724738,0.7602040088397823,0.5999128666860296,0.8115478912244363,0.6124006426517843,0.7124622485611716,0.7506299561062841,0.8653389983185202,0.5694123541119325,0.8291821996506203,0.771973159733444,0.7216777300533646,0.4552176515488487,0.7158533019376087,0.7647213282690659,0.9281767955801106,0.5072055821719766,0.7480457440648524,0.8566854482935456,0.8874675348098983,0.6740524239341714,0.6411740476233744,0.7224563533546499,0.7630103680148398,0.4863037167598209,0.5371771596676517,0.7553483553483553,0.7280296519123334,0.3902577852187505,0.6837865837865837,0.7370242609768356,0.7588142473796473,0.5287171229200215,0.7822131572131572,0.6640096916571498,0.6802637517111496,0.6039483472256661,0.5298934256525133,0.7817210567210567,0.4424968287178135,0.8875811518324608,0.8291965338036036,0.5289947292434855,0.532092893423242,0.6495913398395667,0.9562828367982898,0.8816070175438596,0.6537588687856155,0.7618734215963878,0.8492663038912522,0.917029485947634,0.6665692323001144,0.769739008860475,0.8488535610212937,0.6466024429076074,0.7265850749059456,0.7592901456572558,0.7301976501788947,0.7057550580546479,0.7476044014695553,0.4935432375105902,0.7996750729239744,0.6813456294500834,0.5877392407740298,0.4783868052143425,0.6817609542364437,0.8600708867468283,0.7315314816193466,0.6653529960166116,0.552143005330522,0.8515959359827368,0.5700035269148468
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 4, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>, <function std at 0x000001891E4F1800>]}",0.8109905991679723,0.7776025891041864,0.8570419412502529,0.8481409001956948,0.5490887232021984,0.8958029114667229,0.7807246951879374,0.739603847901833,0.9012287931098488,0.9383635690485004,0.961039938579192,0.8463810451152223,0.4460523125416742,0.7230428301699293,0.9060924021858584,0.5212911774112486,0.739894450139641,0.7925583950377093,0.6340244530490015,0.953279539946106,0.7398970861834052,0.9381958644056088,0.7631315563998566,0.7272352863026439,0.7585853582119253,0.975260034904014,0.8915771964312718,0.8801929336620545,0.8221576276321769,0.9090453080144504,0.7028961453881583,0.8581285547434628,0.6545112464062236,0.7459209451630672,0.8108280197250772,0.8816883857794859,0.6951780711537604,0.8539269184360762,0.8089016113393971,0.736339971365352,0.6120711904801128,0.7905797436015821,0.8485014720954578,0.9374124979300584,0.5923130244296618,0.769976838448176,0.9215284489415154,0.9091493218382511,0.8321930361789164,0.6638242260141622,0.790486605580722,0.8154695418861173,0.7528282077920653,0.6837986827981924,0.7777195027195026,0.7603674258702191,0.4049213541761448,0.7147306397306397,0.7625378839798358,0.8059127084241188,0.5807751620956131,0.7928127428127428,0.7571992962745764,0.7602115179990794,0.6508859938581266,0.637863591623392,0.7917314167314167,0.4874988330779833,0.9108132635253054,0.8819579096367396,0.6247395501126844,0.7005429547245818,0.7180876320947243,0.955522603760519,0.8950385964912281,0.6322742745988005,0.8453585367720211,0.900298855058584,0.9090274441508528,0.6640006965520673,0.858372409009852,0.8858119455822269,0.6259111149808448,0.8155217099989439,0.8379068512857399,0.8202330607604564,0.7738180490857262,0.8426060094047341,0.5442444683040851,0.8766458664106633,0.8139770489319801,0.6661996404779528,0.5005049953595021,0.7122340170196002,0.906522243201166,0.7952859376271446,0.6798775319942368,0.6508825633925661,0.8865469340046754,0.7367490818181932
"{'gmm__n_components': 4, 'trans__mfcc_components': 0, 'trans__pca_components': 4, 'trans__transformations': [<function mean at 0x000001891E4F1620>, <function median at 0x000001891EB32F20>, <function quantile25 at 0x00000189436C0FE0>, <function quantile75 at 0x00000189436C1080>]}",0.8055225385848326,0.7607049500020746,0.8206957310698952,0.909123804600672,0.5285748924046796,0.9011697050897978,0.7840704133900874,0.7161888350249962,0.9203326279838142,0.9382673084042948,0.958503319433363,0.8408828302499189,0.4373633589945646,0.657193679817152,0.9003944179324673,0.5167108329145155,0.6948809369917538,0.7708309776948694,0.612234154157209,0.954792478961868,0.7313140185493854,0.9156766465896776,0.7761659531623024,0.6586754351003056,0.6072222433918887,0.976349040139616,0.8658242329009395,0.8597838452787259,0.8124147856385397,0.8689494010319088,0.6265403925148335,0.8166114671598778,0.5888349822425165,0.7102304024920698,0.7942414335001176,0.8824465529666106,0.6817856642182147,0.8538053559529599,0.7903950628683996,0.7042626578159573,0.4667248754825566,0.7774597165150745,0.8274125649039887,0.9304424405738628,0.5677493231003725,0.7652101083629747,0.9027124876998972,0.8993353654137508,0.7938926948768712,0.6620716147647403,0.7474736849025964,0.7955841531683725,0.6178664334840065,0.6375110981540622,0.7840844340844342,0.6827076554730186,0.3952298916812756,0.7020849520849521,0.7176558383210734,0.7938827091121763,0.5002683843263553,0.7908702408702409,0.736465631655298,0.7492526509209609,0.6457664943635913,0.5461129212911109,0.7877816627816628,0.3753425259331257,0.9069389179755672,0.8621629802504013,0.5732033766859637,0.5379438873806813,0.6879760966640399,0.949177292366056,0.8950807017543859,0.5834382832275521,0.8343919797964336,0.8804535934563088,0.9057320441988952,0.6056582417035674,0.8307249665296963,0.8680165184810185,0.583440096522215,0.7851005296135154,0.8158919259126056,0.8063744522161229,0.7616943613988736,0.8157621125494656,0.5229310355286225,0.9090721116567588,0.7488638085138615,0.6636618377921117,0.4945319971934592,0.6593252743214589,0.888996654410547,0.779220936614317,0.6278180354267311,0.5480826633133915,0.8940860456752382,0.7237109624738753
