params,mean,std
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 10, 'trans__transformations': []}",0.8298687832014896,0.07216237428330767
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 20, 'trans__transformations': []}",0.8297094440165559,0.07240358649303742
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 450, 'trans__transformations': []}",0.829672373726053,0.07173763561496303
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 500, 'trans__transformations': []}",0.8296254239573085,0.07214114137255473
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 400, 'trans__transformations': []}",0.8296143879880153,0.07232568047972367
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 250, 'trans__transformations': []}",0.8294062591808288,0.07207175833197597
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 100, 'trans__transformations': []}",0.8293406876788584,0.07216178017290717
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 4, 'trans__transformations': []}",0.8291339818311535,0.07277517580276961
"{'gmm__n_components': 10, 'trans__mfcc_components': 5, 'trans__pca_components': 50, 'trans__transformations': []}",0.829033956534525,0.07220337605141573
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 500, 'trans__transformations': []}",0.8283566870621226,0.07238796814598093
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 10, 'trans__transformations': []}",0.8282548133558234,0.07252763248444528
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 250, 'trans__transformations': []}",0.8281335255256517,0.07233914485265093
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 100, 'trans__transformations': []}",0.8281313502850114,0.07229716763315262
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 450, 'trans__transformations': []}",0.8280762710809119,0.07285358250312104
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 50, 'trans__transformations': []}",0.8280625233048928,0.07262600546817294
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 400, 'trans__transformations': []}",0.8278702962158958,0.07300075939317349
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 4, 'trans__transformations': []}",0.8276811783086491,0.07271273295046818
"{'gmm__n_components': 20, 'trans__mfcc_components': 5, 'trans__pca_components': 20, 'trans__transformations': []}",0.8276542193667956,0.07255810031952163
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 500, 'trans__transformations': []}",0.8267715513262622,0.07471464924577517
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 20, 'trans__transformations': []}",0.8263030019937676,0.07458680211018727
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 100, 'trans__transformations': []}",0.8262508856680486,0.07447617521229925
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 4, 'trans__transformations': []}",0.8261842953733476,0.07438708287278174
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 50, 'trans__transformations': []}",0.826142144017292,0.07436608983618306
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 10, 'trans__transformations': []}",0.8260996042856769,0.07451119738147277
"{'gmm__n_components': 4, 'trans__mfcc_components': 5, 'trans__pca_components': 400, 'trans__transformations': []}",0.8257277382216945,0.07427326192587529
