params,mean,std
"{'pca__n_components': 100, 'svm__nu': 0.5}",0.6735972992636731,0.10964818859953392
"{'pca__n_components': 150, 'svm__nu': 0.5}",0.6719006657004479,0.11322369409277978
"{'pca__n_components': 200, 'svm__nu': 0.5}",0.6702256617689689,0.11731502844751732
"{'pca__n_components': 250, 'svm__nu': 0.5}",0.6679121852436558,0.12065068893871407
"{'pca__n_components': 300, 'svm__nu': 0.5}",0.6655395290703215,0.12364410347577356
"{'pca__n_components': 350, 'svm__nu': 0.5}",0.6641173792039828,0.12646342439254055
"{'pca__n_components': 400, 'svm__nu': 0.5}",0.6625945093218987,0.12802952008190535
"{'pca__n_components': 450, 'svm__nu': 0.5}",0.6609675248186109,0.13032177268936887
"{'pca__n_components': 500, 'svm__nu': 0.5}",0.6588695872988991,0.1320668912359888
"{'pca__n_components': 42, 'svm__nu': 0.25}",0.6352716257360076,0.13992174438527757
"{'pca__n_components': 42, 'svm__nu': 0.2}",0.6348371648549292,0.1393161961896278
"{'pca__n_components': 42, 'svm__nu': 0.01}",0.6347959962758627,0.13900337857434347
"{'pca__n_components': 42, 'svm__nu': 0.05}",0.634641290519739,0.13902920071619562
"{'pca__n_components': 42, 'svm__nu': 0.15}",0.6346335913057396,0.13902027869038622
"{'pca__n_components': 42, 'svm__nu': 0.1}",0.6346193678739425,0.13900486859761657
"{'pca__n_components': 100, 'svm__nu': 0.25}",0.5208172052636507,0.16061110075950275
"{'pca__n_components': 100, 'svm__nu': 0.2}",0.5061647140819128,0.17074648961206532
"{'pca__n_components': 100, 'svm__nu': 0.15}",0.5016829756668895,0.1721999723927661
"{'pca__n_components': 100, 'svm__nu': 0.1}",0.4998994557412905,0.16908909987592244
"{'pca__n_components': 100, 'svm__nu': 0.01}",0.4998637824179021,0.16874943222753502
"{'pca__n_components': 100, 'svm__nu': 0.05}",0.49973671754868276,0.16877846488555306
"{'pca__n_components': 150, 'svm__nu': 0.25}",0.48393714340673954,0.16818719919505415
"{'pca__n_components': 200, 'svm__nu': 0.25}",0.47099022326900736,0.17575378660221003
"{'pca__n_components': 500, 'svm__nu': 0.25}",0.46770004808966525,0.18989844118244778
"{'pca__n_components': 450, 'svm__nu': 0.25}",0.46724385889263254,0.18845436151471529
"{'pca__n_components': 250, 'svm__nu': 0.25}",0.4672325507899926,0.18033526978075418
"{'pca__n_components': 300, 'svm__nu': 0.25}",0.4668523521320168,0.18394577467224799
"{'pca__n_components': 400, 'svm__nu': 0.25}",0.4668315091409092,0.18718938851804942
"{'pca__n_components': 350, 'svm__nu': 0.25}",0.46665639388271063,0.18616640640072418
"{'pca__n_components': 150, 'svm__nu': 0.2}",0.45349922194909453,0.17976909135269378
"{'pca__n_components': 150, 'svm__nu': 0.15}",0.4327117963038948,0.18888705546679288
"{'pca__n_components': 200, 'svm__nu': 0.2}",0.43123045288689177,0.1881390981419979
"{'pca__n_components': 150, 'svm__nu': 0.1}",0.4228268534175546,0.18719008790151315
"{'pca__n_components': 250, 'svm__nu': 0.2}",0.4221263754216123,0.19351220325205445
"{'pca__n_components': 150, 'svm__nu': 0.05}",0.42087311943426814,0.18363648858503157
"{'pca__n_components': 150, 'svm__nu': 0.01}",0.42085124557419057,0.18363545115543026
"{'pca__n_components': 450, 'svm__nu': 0.2}",0.4188609409210574,0.20178590897872825
"{'pca__n_components': 300, 'svm__nu': 0.2}",0.4184779450601546,0.1964498800310695
"{'pca__n_components': 500, 'svm__nu': 0.2}",0.4183190050870466,0.20250963856532242
"{'pca__n_components': 400, 'svm__nu': 0.2}",0.4180810722378034,0.20029505086872387
"{'pca__n_components': 350, 'svm__nu': 0.2}",0.4179148090740829,0.1986199988303184
"{'pca__n_components': 200, 'svm__nu': 0.15}",0.3987671965733744,0.19697346841436147
"{'pca__n_components': 250, 'svm__nu': 0.15}",0.38132484006266265,0.20290201620740617
"{'pca__n_components': 200, 'svm__nu': 0.1}",0.3753788663371054,0.19917627682432107
"{'pca__n_components': 300, 'svm__nu': 0.15}",0.3727457133028459,0.20799715385818615
"{'pca__n_components': 350, 'svm__nu': 0.15}",0.36830956235529977,0.2116581938134198
"{'pca__n_components': 200, 'svm__nu': 0.05}",0.3682200982898685,0.19099739010600167
"{'pca__n_components': 200, 'svm__nu': 0.01}",0.36805242684530176,0.19066555196268753
"{'pca__n_components': 400, 'svm__nu': 0.15}",0.36563887668067224,0.2138804178294321
"{'pca__n_components': 450, 'svm__nu': 0.15}",0.3643231798195648,0.21643429571800898
"{'pca__n_components': 500, 'svm__nu': 0.15}",0.36397948148580944,0.21699213897691158
"{'pca__n_components': 250, 'svm__nu': 0.1}",0.34896588524521766,0.2048522214391668
"{'pca__n_components': 250, 'svm__nu': 0.05}",0.33405106788128053,0.19248547626131715
"{'pca__n_components': 250, 'svm__nu': 0.01}",0.33327543323587583,0.19115912712799643
"{'pca__n_components': 300, 'svm__nu': 0.1}",0.333074822337078,0.2077080895367802
"{'pca__n_components': 350, 'svm__nu': 0.1}",0.32416756771838867,0.20926304684365232
"{'pca__n_components': 400, 'svm__nu': 0.1}",0.31915806975953337,0.20970525873840962
"{'pca__n_components': 450, 'svm__nu': 0.1}",0.3154468688075067,0.20982023350913837
"{'pca__n_components': 500, 'svm__nu': 0.1}",0.3129118991249499,0.21024961465695
"{'pca__n_components': 300, 'svm__nu': 0.05}",0.3104700263385941,0.19234119434144464
"{'pca__n_components': 300, 'svm__nu': 0.01}",0.3085549334903353,0.1896656085449342
"{'pca__n_components': 350, 'svm__nu': 0.05}",0.2956879852583225,0.1943200024903266
"{'pca__n_components': 350, 'svm__nu': 0.01}",0.2902285621803125,0.1876105638946008
"{'pca__n_components': 400, 'svm__nu': 0.05}",0.2852881251852218,0.19514762047219722
"{'pca__n_components': 450, 'svm__nu': 0.05}",0.2769308734831521,0.19540407482293287
"{'pca__n_components': 400, 'svm__nu': 0.01}",0.2761198697269569,0.18471570184427114
"{'pca__n_components': 500, 'svm__nu': 0.05}",0.27015150106945646,0.19509336579657954
"{'pca__n_components': 450, 'svm__nu': 0.01}",0.26506842736960745,0.18231208361976536
"{'pca__n_components': 500, 'svm__nu': 0.01}",0.25600353402585413,0.18018866916453719
