params,mean,std
"{'gmm__n_components': 9, 'pca__n_components': 150}",0.5186969639881474,0.19526764191963453
"{'gmm__n_components': 12, 'pca__n_components': 200}",0.5186208006320072,0.1962419297032709
"{'gmm__n_components': 12, 'pca__n_components': 300}",0.5185315265820617,0.20148624959312297
"{'gmm__n_components': 11, 'pca__n_components': 200}",0.5182439674086651,0.19739657144083098
"{'gmm__n_components': 11, 'pca__n_components': 300}",0.5179117843067405,0.20044009365969281
"{'gmm__n_components': 9, 'pca__n_components': 400}",0.5176183153440346,0.20215500997027866
"{'gmm__n_components': 9, 'pca__n_components': 350}",0.5176116541411376,0.1997193406749036
"{'gmm__n_components': 8, 'pca__n_components': 350}",0.5174330914344816,0.20032016912683387
"{'gmm__n_components': 25, 'pca__n_components': 300}",0.5174034914410578,0.1977257834684575
"{'gmm__n_components': 10, 'pca__n_components': 450}",0.5172880714353031,0.20323168061431818
"{'gmm__n_components': 11, 'pca__n_components': 100}",0.517127283431784,0.19357580661185111
"{'gmm__n_components': 20, 'pca__n_components': 250}",0.5170582558927261,0.1971929818919088
"{'gmm__n_components': 20, 'pca__n_components': 300}",0.5170240876924703,0.19869484899333553
"{'gmm__n_components': 25, 'pca__n_components': 250}",0.5169882580923928,0.1988623404173391
"{'gmm__n_components': 8, 'pca__n_components': 450}",0.5168541974224178,0.2017336110394549
"{'gmm__n_components': 9, 'pca__n_components': 100}",0.5167816772123615,0.19238684740810932
"{'gmm__n_components': 8, 'pca__n_components': 100}",0.5165162603573341,0.19341145482765082
"{'gmm__n_components': 9, 'pca__n_components': 500}",0.5163978739953295,0.20210082132044166
"{'gmm__n_components': 11, 'pca__n_components': 500}",0.516357771411515,0.2046648046117078
"{'gmm__n_components': 40, 'pca__n_components': 150}",0.5162755304099879,0.19491701938821476
"{'gmm__n_components': 10, 'pca__n_components': 400}",0.51611665864208,0.20133274645896404
"{'gmm__n_components': 40, 'pca__n_components': 300}",0.5160448263346266,0.19619787290167773
"{'gmm__n_components': 11, 'pca__n_components': 450}",0.5160092159955288,0.20304260400039284
"{'gmm__n_components': 8, 'pca__n_components': 500}",0.5157735102753779,0.2038623340581136
"{'gmm__n_components': 8, 'pca__n_components': 400}",0.5153278019118656,0.19882280681422218
"{'gmm__n_components': 12, 'pca__n_components': 500}",0.5152332630650249,0.20537021687774015
"{'gmm__n_components': 15, 'pca__n_components': 300}",0.515230721583886,0.20049270809527062
"{'gmm__n_components': 15, 'pca__n_components': 450}",0.5150059782299875,0.2008719661894023
"{'gmm__n_components': 40, 'pca__n_components': 200}",0.5148645125632054,0.19391871948400372
"{'gmm__n_components': 40, 'pca__n_components': 250}",0.5148451424743897,0.19546641243402404
"{'gmm__n_components': 20, 'pca__n_components': 200}",0.5145910840915501,0.19866005219164432
"{'gmm__n_components': 12, 'pca__n_components': 400}",0.5144707349688403,0.1984592986839837
"{'gmm__n_components': 15, 'pca__n_components': 350}",0.5141619577365503,0.19790007345358587
"{'gmm__n_components': 11, 'pca__n_components': 350}",0.5139027790197102,0.1994857499230732
