params,mean,std
"{'gmm__n_components': 8, 'pca__n_components': 4}",0.6206846342518523,0.17296094186370956
"{'gmm__n_components': 9, 'pca__n_components': 4}",0.6204828641054789,0.17284372725813654
"{'gmm__n_components': 7, 'pca__n_components': 4}",0.6200595017736,0.17299308203796013
"{'gmm__n_components': 10, 'pca__n_components': 4}",0.6200404853704127,0.1717459053143681
"{'gmm__n_components': 6, 'pca__n_components': 4}",0.6191975661758831,0.17405283156320203
"{'gmm__n_components': 5, 'pca__n_components': 4}",0.6163510020790535,0.17355184541993154
"{'gmm__n_components': 4, 'pca__n_components': 4}",0.6145629276542001,0.17210068161868064
"{'gmm__n_components': 3, 'pca__n_components': 4}",0.6057387240518938,0.17228828630610338
"{'gmm__n_components': 10, 'pca__n_components': 400}",0.6047444219874061,0.20454123044855976
"{'gmm__n_components': 10, 'pca__n_components': 350}",0.6018086807753182,0.20393062637817586
"{'gmm__n_components': 9, 'pca__n_components': 400}",0.6006191559926405,0.2076225124068577
"{'gmm__n_components': 9, 'pca__n_components': 450}",0.6003756340075279,0.2115836439507252
"{'gmm__n_components': 9, 'pca__n_components': 500}",0.5999049167661539,0.20474399654093353
"{'gmm__n_components': 8, 'pca__n_components': 350}",0.5996436961403385,0.2060770604562898
"{'gmm__n_components': 10, 'pca__n_components': 500}",0.5993466570160293,0.20367850369806223
"{'gmm__n_components': 8, 'pca__n_components': 400}",0.5981722643293855,0.20875812717125689
"{'gmm__n_components': 9, 'pca__n_components': 350}",0.5980762630629409,0.20211864103684307
"{'gmm__n_components': 10, 'pca__n_components': 450}",0.5980505979149972,0.2076312941949564
"{'gmm__n_components': 9, 'pca__n_components': 250}",0.5972745507221235,0.2012876989420869
"{'gmm__n_components': 10, 'pca__n_components': 300}",0.5970342267106428,0.19771451882707589
"{'gmm__n_components': 8, 'pca__n_components': 300}",0.5957354672495682,0.2027142179748364
"{'gmm__n_components': 9, 'pca__n_components': 300}",0.5951682471201282,0.20369771925945565
"{'gmm__n_components': 8, 'pca__n_components': 250}",0.5950430357915011,0.2027896930848614
"{'gmm__n_components': 10, 'pca__n_components': 250}",0.5938515807301104,0.19612797721420686
"{'gmm__n_components': 8, 'pca__n_components': 450}",0.5936331622031938,0.2103756441047258
"{'gmm__n_components': 8, 'pca__n_components': 500}",0.5931846265573479,0.21442769807154066
"{'gmm__n_components': 9, 'pca__n_components': 200}",0.5931426848723789,0.20036940497999872
"{'gmm__n_components': 7, 'pca__n_components': 350}",0.5930931841211717,0.20513884412270203
"{'gmm__n_components': 7, 'pca__n_components': 400}",0.5927884530488998,0.20775818320426476
"{'gmm__n_components': 7, 'pca__n_components': 300}",0.5924223409898006,0.2045993143725049
"{'gmm__n_components': 6, 'pca__n_components': 400}",0.5920973596012061,0.21133248395734838
"{'gmm__n_components': 7, 'pca__n_components': 450}",0.5917890353572534,0.21304213707558867
"{'gmm__n_components': 10, 'pca__n_components': 200}",0.5917856044286228,0.1986600963181585
"{'gmm__n_components': 6, 'pca__n_components': 350}",0.5914674225232595,0.20641890672851462
"{'gmm__n_components': 6, 'pca__n_components': 300}",0.5909363699115743,0.20482393202819554
"{'gmm__n_components': 8, 'pca__n_components': 200}",0.5909279700311916,0.19691016799381056
"{'gmm__n_components': 5, 'pca__n_components': 400}",0.5901910195445111,0.21236177385009186
"{'gmm__n_components': 2, 'pca__n_components': 4}",0.5900142996339502,0.1643971825971536
"{'gmm__n_components': 6, 'pca__n_components': 450}",0.589823106013321,0.21441457610313197
"{'gmm__n_components': 7, 'pca__n_components': 250}",0.5893084431539128,0.20053110978997765
"{'gmm__n_components': 5, 'pca__n_components': 350}",0.5886159465877698,0.2091300679240678
"{'gmm__n_components': 6, 'pca__n_components': 500}",0.5881461690881058,0.2181898347581538
"{'gmm__n_components': 5, 'pca__n_components': 450}",0.5878267876816173,0.21570313193755902
"{'gmm__n_components': 5, 'pca__n_components': 300}",0.5870991166607415,0.20553401762266238
"{'gmm__n_components': 6, 'pca__n_components': 250}",0.586704746856728,0.20046725346844782
"{'gmm__n_components': 7, 'pca__n_components': 500}",0.5860906433633669,0.2144352326223467
"{'gmm__n_components': 5, 'pca__n_components': 500}",0.5859538011712467,0.21868046890002357
"{'gmm__n_components': 4, 'pca__n_components': 350}",0.5859080069722511,0.21202411106407484
"{'gmm__n_components': 5, 'pca__n_components': 250}",0.5854835300977286,0.20147066753203113
"{'gmm__n_components': 4, 'pca__n_components': 450}",0.5847904114538105,0.21898703778943263
"{'gmm__n_components': 7, 'pca__n_components': 200}",0.5846545143854941,0.1978307309726083
"{'gmm__n_components': 4, 'pca__n_components': 400}",0.584440154578409,0.2150381526328002
"{'gmm__n_components': 4, 'pca__n_components': 300}",0.5843098427219511,0.20748215330183137
